,Study_name,Respondent_Name,Gender,Age,Group,Type,Label,Start,Duration,ParentStimulus,Parent_Stimulus_Start,Parent_Stimulus_Duration,Hit_time_G,Time_spent_G,Time_spent_G_Percentage,Respondent_ratio_G,Revisit_G_Revisitors,Revisit_G_Visitors,Revisit_G_Revisits,TTFF_F,Time_spent_F,Time_spent_F_Percentage,Revisit_F_Revisitors,Revisit_F_Visitors,Revisit_F_Revisits,Fixations_Count,First_Fixation_Duration,Average_Fixations_Duration,Mouse_Clicks
4095,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V5-3 LBBB,67177,30083,Left bundle branch block,67177,30083,12875,583,2,1,1,1,3,12812,234,1,1,1,3,7,17,33,0
4096,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V5-4 LBBB,67177,30083,Left bundle branch block,67177,30083,15625,100,0,1,0,1,0,30068,0,0,0,0,0,0,-1,-1,0
4097,ECG Study,Technician 1,MALE,0,Technician,Stimulus,ST elevation MI,400061,30106,,,,,,,,,,,,,,,,,,,,
4098,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V5-1 STEMI,400061,30106,ST elevation MI,400061,30106,17875,300,1,1,0,1,0,18036,17,0,0,1,0,1,17,17,0
4099,ECG Study,Technician 1,MALE,0,Technician,Static AOI,II-1 STEMI,400061,30106,ST elevation MI,400061,30106,3625,1466,5,1,1,1,6,3348,366,1,1,1,7,20,17,18,0
4100,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V1-1 STEMI,400061,30106,ST elevation MI,400061,30106,3375,1549,5,1,1,1,5,3198,367,1,1,1,11,15,17,24,0
4101,ECG Study,Technician 1,MALE,0,Technician,Static AOI,3 STEMI,400061,30106,ST elevation MI,400061,30106,3125,2299,8,1,1,1,5,3115,667,2,1,1,12,21,50,32,0
4102,ECG Study,Technician 1,MALE,0,Technician,Static AOI,aVF STEMI,400061,30106,ST elevation MI,400061,30106,625,2616,9,1,1,1,8,4331,734,2,1,1,10,24,17,31,0
4103,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V3 STEMI,400061,30106,ST elevation MI,400061,30106,875,2582,9,1,1,1,4,948,617,2,1,1,11,31,17,20,0
4104,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V6 STEMI,400061,30106,ST elevation MI,400061,30106,29375,317,1,1,1,1,2,29402,150,0,1,1,3,7,33,21,0
4105,ECG Study,Technician 1,MALE,0,Technician,Static AOI,2 STEMI,400061,30106,ST elevation MI,400061,30106,22625,267,1,1,1,1,2,22668,17,0,0,1,0,1,17,17,0
4106,ECG Study,Technician 1,MALE,0,Technician,Static AOI,aVL STEMI,400061,30106,ST elevation MI,400061,30106,9125,483,2,1,1,1,2,465,83,0,1,1,4,4,17,21,0
4107,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V2 STEMI,400061,30106,ST elevation MI,400061,30106,1625,4815,16,1,1,1,7,1448,1852,6,1,1,11,65,33,28,1
4108,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V5 STEMI,400061,30106,ST elevation MI,400061,30106,11625,833,3,1,1,1,3,11469,216,1,1,1,7,10,17,22,0
4109,ECG Study,Technician 1,MALE,0,Technician,Static AOI,1 STEMI,400061,30106,ST elevation MI,400061,30106,12625,883,3,1,1,1,3,12536,433,1,1,1,4,11,150,39,0
4110,ECG Study,Technician 1,MALE,0,Technician,Static AOI,aVR STEMI,400061,30106,ST elevation MI,400061,30106,7625,167,1,1,0,1,0,30088,0,0,0,0,0,0,-1,-1,0
4111,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V1 STEMI,400061,30106,ST elevation MI,400061,30106,1875,1133,4,1,1,1,3,1815,450,1,1,1,6,13,50,35,0
4112,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V4 STEMI,400061,30106,ST elevation MI,400061,30106,2625,950,3,1,1,1,2,2198,533,2,1,1,3,13,17,41,0
4113,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V1-2 STEMI,400061,30106,ST elevation MI,400061,30106,5625,1249,4,1,1,1,4,5264,400,1,1,1,8,19,17,21,0
4114,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V1-3 STEMI,400061,30106,ST elevation MI,400061,30106,1125,1316,4,1,1,1,4,831,383,1,1,1,6,14,17,27,0
4115,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V1-4 STEMI,400061,30106,ST elevation MI,400061,30106,30125,117,0,1,0,0,0,30088,0,0,0,0,0,0,-1,-1,0
4116,ECG Study,Technician 1,MALE,0,Technician,Static AOI,II-2 STEMI,400061,30106,ST elevation MI,400061,30106,6125,1366,5,1,1,1,4,5981,334,1,1,1,6,17,17,20,0
4117,ECG Study,Technician 1,MALE,0,Technician,Static AOI,II-3 STEMI,400061,30106,ST elevation MI,400061,30106,6375,1133,4,1,1,1,4,6281,149,0,1,1,5,8,33,19,0
4118,ECG Study,Technician 1,MALE,0,Technician,Static AOI,II-4 STEMI,400061,30106,ST elevation MI,400061,30106,30125,50,0,1,0,0,0,30088,0,0,0,0,0,0,-1,-1,0
4119,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V5-2 STEMI,400061,30106,ST elevation MI,400061,30106,125,700,2,1,1,1,2,15,300,1,1,1,4,10,116,30,0
4120,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V5-3 STEMI,400061,30106,ST elevation MI,400061,30106,17375,566,2,1,1,1,2,18569,17,0,0,1,0,1,17,17,0
4121,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V5-4 STEMI,400061,30106,ST elevation MI,400061,30106,18625,217,1,1,1,1,2,18835,33,0,1,1,2,2,17,17,0
4122,ECG Study,Technician 1,MALE,0,Technician,Stimulus,Complete heart block,317806,30093,,,,,,,,,,,,,,,,,,,,
4123,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V5-1 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,7625,2502,8,1,1,1,3,7549,1117,4,1,1,5,27,67,41,0
4124,ECG Study,Technician 1,MALE,0,Technician,Static AOI,II-1 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,14125,550,2,1,1,1,2,14890,33,0,1,1,2,2,17,17,0
4125,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V1-1 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,1625,600,2,1,0,1,0,1486,234,1,1,1,2,7,84,33,0
4126,ECG Study,Technician 1,MALE,0,Technician,Static AOI,3 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,25125,634,2,1,0,1,0,1453,233,1,1,1,5,11,17,21,0
4127,ECG Study,Technician 1,MALE,0,Technician,Static AOI,aVF CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,12375,284,1,1,1,1,2,12568,84,0,1,1,3,3,17,28,0
4128,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V3 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,12625,617,2,1,1,1,2,12434,250,1,1,1,3,11,17,23,0
4129,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V6 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,30125,33,0,1,0,0,0,30070,0,0,0,0,0,0,-1,-1,0
4130,ECG Study,Technician 1,MALE,0,Technician,Static AOI,2 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,9625,684,2,1,1,1,2,9600,384,1,1,1,2,5,17,77,0
4131,ECG Study,Technician 1,MALE,0,Technician,Static AOI,aVL CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,375,617,2,1,1,1,3,120,466,2,1,1,3,5,266,93,0
4132,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V2 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,5875,1901,6,1,1,1,5,5833,549,2,1,1,8,16,50,34,0
4133,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V5 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,11625,317,1,1,0,1,0,11483,167,1,0,1,0,1,167,167,0
4134,ECG Study,Technician 1,MALE,0,Technician,Static AOI,1 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,9875,1234,4,1,1,1,2,9883,550,2,1,1,2,14,16,39,0
4135,ECG Study,Technician 1,MALE,0,Technician,Static AOI,aVR CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,10125,484,2,1,1,1,3,10366,132,0,1,1,2,4,17,33,0
4136,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V1 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,10625,434,1,1,1,1,2,10616,383,1,1,1,2,4,33,96,0
4137,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V4 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,11125,817,3,1,1,1,2,10683,468,2,1,1,3,11,17,43,0
4138,ECG Study,Technician 1,MALE,0,Technician,Static AOI,Information CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,15875,150,0,1,0,1,0,16024,17,0,0,1,0,1,17,17,0
4139,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V1-2 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,3125,1001,3,1,1,1,2,2661,436,1,1,1,3,13,17,34,0
4140,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V1-3 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,625,1684,6,1,1,1,3,703,802,3,1,1,7,22,67,36,0
4141,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V1-4 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,30125,17,0,1,0,0,0,30070,0,0,0,0,0,0,-1,-1,0
4142,ECG Study,Technician 1,MALE,0,Technician,Static AOI,II-2 CompleteHeartBlock copy,317806,30093,Complete heart block,317806,30093,13375,1418,5,1,1,1,3,13301,217,1,1,1,5,10,17,22,0
4143,ECG Study,Technician 1,MALE,0,Technician,Static AOI,II-3 CompleteHeartBlock copy copy,317806,30093,Complete heart block,317806,30093,4625,1634,5,1,1,1,7,4616,350,1,1,1,8,15,17,23,0
4144,ECG Study,Technician 1,MALE,0,Technician,Static AOI,II-4 CompleteHeartBlock copy copy copy,317806,30093,Complete heart block,317806,30093,5125,901,3,1,1,1,2,5033,385,1,1,1,4,9,33,43,0
4145,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V5-2 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,875,3085,10,1,1,1,5,870,1132,4,1,1,9,23,50,49,0
4146,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V5-3 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,4375,2418,8,1,1,1,6,4133,633,2,1,1,11,26,100,24,0
4147,ECG Study,Technician 1,MALE,0,Technician,Static AOI,V5-4 CompleteHeartBlock,317806,30093,Complete heart block,317806,30093,17375,1868,6,1,1,1,2,16990,801,3,1,1,4,27,17,30,0
4148,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Stimulus,Normal sinus rhythm,409782,30065,,,,,,,,,,,,,,,,,,,,
4149,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V5-1 NSR,409782,30065,Normal sinus rhythm,409782,30065,3625,1816,6,1,1,1,5,5830,517,2,1,1,10,18,17,29,0
4150,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,II-1 NSR,409782,30065,Normal sinus rhythm,409782,30065,5375,2648,9,1,1,1,3,3680,833,3,1,1,10,26,33,32,0
4151,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V1-1 NSR,409782,30065,Normal sinus rhythm,409782,30065,30125,200,1,1,0,0,0,14829,34,0,1,1,2,2,17,17,0
4152,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,1 NSR,409782,30065,Normal sinus rhythm,409782,30065,625,2665,9,1,1,1,4,497,1982,7,1,1,4,31,17,64,0
4153,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,aVR NSR,409782,30065,Normal sinus rhythm,409782,30065,3125,933,3,1,0,1,0,2880,467,2,1,1,3,4,217,117,0
4154,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V1 NSR,409782,30065,Normal sinus rhythm,409782,30065,30125,50,0,1,0,0,0,30050,0,0,0,0,0,0,-1,-1,0
4155,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V4 NSR,409782,30065,Normal sinus rhythm,409782,30065,11625,666,2,1,1,1,2,11247,334,1,1,1,4,9,50,37,0
4156,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,2 NSR,409782,30065,Normal sinus rhythm,409782,30065,12625,899,3,1,1,1,2,996,517,2,1,1,5,11,17,47,0
4157,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,aVL NSR,409782,30065,Normal sinus rhythm,409782,30065,13125,333,1,1,0,1,0,12447,133,0,1,1,2,4,16,33,0
4158,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V2 NSR,409782,30065,Normal sinus rhythm,409782,30065,11125,650,2,1,1,1,2,13446,283,1,1,1,2,9,16,31,0
4159,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V5 NSR,409782,30065,Normal sinus rhythm,409782,30065,11375,966,3,1,1,1,3,11464,417,1,1,1,5,9,17,46,0
4160,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,3 NSR,409782,30065,Normal sinus rhythm,409782,30065,14625,583,2,1,0,1,0,396,185,1,1,1,3,4,50,46,0
4161,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,aVF NSR,409782,30065,Normal sinus rhythm,409782,30065,15125,1349,4,1,1,1,2,3430,417,1,1,1,4,16,33,26,0
4162,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V3 NSR,409782,30065,Normal sinus rhythm,409782,30065,10375,1432,5,1,1,1,2,10230,566,2,1,1,3,20,17,28,0
4163,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V6 NSR,409782,30065,Normal sinus rhythm,409782,30065,30125,50,0,1,0,0,0,14447,17,0,0,1,0,1,17,17,0
4164,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Information NSR,409782,30065,Normal sinus rhythm,409782,30065,25125,2598,9,1,1,1,3,19729,1550,5,1,1,9,30,17,52,0
4165,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V1-2 NSR,409782,30065,Normal sinus rhythm,409782,30065,16375,583,2,1,1,1,2,16463,133,0,1,1,3,7,17,19,0
4166,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V3-3 NSR,409782,30065,Normal sinus rhythm,409782,30065,125,616,2,1,1,1,2,47,400,1,1,1,3,7,17,57,0
4167,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V1-4 NSR,409782,30065,Normal sinus rhythm,409782,30065,30125,67,0,1,0,0,0,28912,17,0,0,1,0,1,17,17,0
4168,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,II-2 NSR,409782,30065,Normal sinus rhythm,409782,30065,6125,2349,8,1,1,1,5,6046,1035,3,1,1,6,29,84,36,0
4169,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,II-3 NSR,409782,30065,Normal sinus rhythm,409782,30065,8375,3082,10,1,1,1,3,7197,1435,5,1,1,9,38,17,38,0
4170,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,II-4 NSR,409782,30065,Normal sinus rhythm,409782,30065,9625,100,0,1,0,1,0,9613,33,0,1,1,2,2,17,17,0
4171,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V5-2 NSR,409782,30065,Normal sinus rhythm,409782,30065,18625,1682,6,1,1,1,5,3530,434,1,1,1,10,14,117,31,0
4172,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V5-3 NSR,409782,30065,Normal sinus rhythm,409782,30065,20125,2299,8,1,1,1,4,20196,700,2,1,1,5,26,17,27,0
4173,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V5-4 NSR,409782,30065,Normal sinus rhythm,409782,30065,30125,33,0,1,0,0,0,28795,17,0,0,1,0,1,17,17,0
4174,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Stimulus,Atrial fibrillation,247116,30069,,,,,,,,,,,,,,,,,,,,
4175,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,II-1 AFib,247116,30069,Atrial fibrillation,247116,30069,5125,2432,8,1,1,1,6,5236,667,2,1,1,11,27,17,25,0
4176,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,1 AFib,247116,30069,Atrial fibrillation,247116,30069,2875,4381,15,1,1,1,3,618,3217,11,1,1,4,37,17,87,0
4177,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,aVR AFib,247116,30069,Atrial fibrillation,247116,30069,4125,583,2,1,1,1,2,4136,317,1,1,1,2,4,134,79,0
4178,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V1 AFib,247116,30069,Atrial fibrillation,247116,30069,4625,916,3,1,1,1,3,4469,633,2,1,1,3,9,167,70,0
4179,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V4 AFib,247116,30069,Atrial fibrillation,247116,30069,6625,900,3,1,1,1,3,6069,284,1,1,1,3,9,134,32,0
4180,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,2 AFib,247116,30069,Atrial fibrillation,247116,30069,625,1233,4,1,1,1,4,468,533,2,1,1,7,15,17,36,0
4181,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,aVL AFib,247116,30069,Atrial fibrillation,247116,30069,7375,1399,5,1,1,1,3,7352,450,1,1,1,5,16,17,28,0
4182,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V2 AFib,247116,30069,Atrial fibrillation,247116,30069,375,1749,6,1,1,1,7,302,616,2,1,1,8,18,83,34,0
4183,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V5 AFib,247116,30069,Atrial fibrillation,247116,30069,8375,1049,3,1,1,1,2,6236,434,1,1,1,5,14,17,31,0
4184,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,3 AFib,247116,30069,Atrial fibrillation,247116,30069,5375,1016,3,1,1,1,4,5503,367,1,1,1,8,17,17,22,0
4185,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,aVF AFib,247116,30069,Atrial fibrillation,247116,30069,9875,1616,5,1,1,1,5,9669,700,2,1,1,7,21,17,33,0
4186,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V3 AFib,247116,30069,Atrial fibrillation,247116,30069,10125,2948,10,1,1,1,4,10069,1450,5,1,1,6,38,150,38,0
4187,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V6 AFib,247116,30069,Atrial fibrillation,247116,30069,30125,67,0,1,0,0,0,25902,33,0,1,1,2,2,17,17,0
4188,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,II-2 AFib,247116,30069,Atrial fibrillation,247116,30069,125,3098,10,1,1,1,10,34,568,2,1,1,13,17,151,33,0
4189,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,II-3 AFib,247116,30069,Atrial fibrillation,247116,30069,12375,1966,7,1,1,1,4,12319,683,2,1,1,8,22,133,31,0
4190,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,II-4 AFib,247116,30069,Atrial fibrillation,247116,30069,13375,883,3,1,1,1,2,13069,367,1,1,1,4,13,17,28,0
4191,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Stimulus,hyperkalemia,194298,30080,,,,,,,,,,,,,,,,,,,,
4192,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,II-1 Hyperkalemia,194298,30080,hyperkalemia,194298,30080,21625,2948,10,1,1,1,3,21846,1917,6,1,1,4,32,34,60,0
4193,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,1 Hyperkalemia,194298,30080,hyperkalemia,194298,30080,875,1183,4,1,1,1,2,596,267,1,1,1,10,14,17,19,0
4194,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,aVR Hyperkalemia,194298,30080,hyperkalemia,194298,30080,2375,2132,7,1,1,1,4,496,1550,5,1,1,6,14,17,111,0
4195,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V1 Hyperkalemia,194298,30080,hyperkalemia,194298,30080,6625,1949,6,1,1,1,3,6330,1017,3,1,1,7,20,16,51,0
4196,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V4 Hyperkalemia,194298,30080,hyperkalemia,194298,30080,6875,1616,5,1,1,1,2,6864,1050,3,1,1,2,22,34,48,0
4197,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,2 Hyperkalemia,194298,30080,hyperkalemia,194298,30080,875,2149,7,1,1,1,6,880,767,3,1,1,12,32,50,24,0
4198,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,aVL Hyperkalemia,194298,30080,hyperkalemia,194298,30080,2625,1632,5,1,1,1,2,530,966,3,1,1,5,22,17,44,0
4199,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V2 Hyperkalemia,194298,30080,hyperkalemia,194298,30080,13875,1383,5,1,0,1,0,7648,882,3,1,1,3,15,17,59,0
4200,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V5 Hyperkalemia,194298,30080,hyperkalemia,194298,30080,15875,633,2,1,0,1,0,7448,200,1,1,1,4,7,17,29,0
4201,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,3 Hyperkalemia,194298,30080,hyperkalemia,194298,30080,3625,3481,12,1,1,1,4,2780,1251,4,1,1,10,47,17,27,0
4202,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,aVF Hyperkalemia,194298,30080,hyperkalemia,194298,30080,17875,866,3,1,0,1,0,2646,483,2,1,1,6,17,17,28,0
4203,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V3 Hyperkalemia,194298,30080,hyperkalemia,194298,30080,375,2599,9,1,1,1,4,313,1334,4,1,1,7,32,17,42,0
4204,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V6 Hyperkalemia,194298,30080,hyperkalemia,194298,30080,20125,1183,4,1,0,1,0,20030,501,2,1,1,2,17,17,29,0
4205,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V4R Hyperkalemia,194298,30080,hyperkalemia,194298,30080,21875,1433,5,1,0,1,0,3362,583,2,1,1,6,16,34,36,0
4206,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V3R Hyperkalemia,194298,30080,hyperkalemia,194298,30080,21375,300,1,1,0,1,0,18346,200,1,1,1,4,6,17,33,0
4207,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V7 Hyperkalemia,194298,30080,hyperkalemia,194298,30080,30125,17,0,1,0,0,0,30067,0,0,0,0,0,0,-1,-1,0
4208,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V8 Hyperkalemia,194298,30080,hyperkalemia,194298,30080,26125,350,1,1,0,1,0,20397,116,0,1,1,5,7,17,17,0
4209,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,II-2 Hyperkalemia,194298,30080,hyperkalemia,194298,30080,23875,1149,4,1,1,1,3,23896,417,1,1,1,4,17,17,25,0
4210,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,II-3 Hyperkalemia,194298,30080,hyperkalemia,194298,30080,24875,1716,6,1,1,1,2,13,683,2,1,1,6,24,17,28,0
4211,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,II-4 Hyperkalemia,194298,30080,hyperkalemia,194298,30080,25625,833,3,1,0,1,0,25330,450,1,0,1,0,12,33,37,0
4212,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Stimulus,Atrial flutter,46964,30068,,,,,,,,,,,,,,,,,,,,
4213,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V5-1 AFlutter,46964,30068,Atrial flutter,46964,30068,20625,1033,3,1,1,1,4,20585,567,2,1,1,10,20,17,28,0
4214,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,II-1 AFlutter,46964,30068,Atrial flutter,46964,30068,21625,1516,5,1,1,1,4,21318,466,2,1,1,8,16,17,29,0
4215,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V1-1 AFlutter,46964,30068,Atrial flutter,46964,30068,-1,0,0,0,0,0,0,30052,0,0,0,0,0,0,-1,-1,0
4216,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,1 AFlutter,46964,30068,Atrial flutter,46964,30068,2125,4365,15,1,1,1,4,768,2417,8,1,1,12,46,17,53,0
4217,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,aVR AFlutter,46964,30068,Atrial flutter,46964,30068,2625,2465,8,1,1,1,4,2484,1983,7,1,1,5,23,100,86,0
4218,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V1 short AFlutter,46964,30068,Atrial flutter,46964,30068,2875,1099,4,1,1,1,2,2951,750,2,1,1,2,9,83,83,0
4219,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V4 AFlutter,46964,30068,Atrial flutter,46964,30068,3125,1932,6,1,1,1,2,3134,1617,5,1,1,3,15,116,108,0
4220,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,2 AFlutter,46964,30068,Atrial flutter,46964,30068,1125,4181,14,1,1,1,10,935,1668,6,1,1,21,44,17,38,0
4221,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,aVL AFlutter,46964,30068,Atrial flutter,46964,30068,17625,1766,6,1,0,1,0,8385,867,3,1,1,5,26,17,33,0
4222,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V2 AFlutter,46964,30068,Atrial flutter,46964,30068,19125,850,3,1,0,1,0,19035,566,2,0,1,0,8,100,71,0
4223,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V5 short AFlutter,46964,30068,Atrial flutter,46964,30068,3625,716,2,1,1,1,3,3302,217,1,1,1,3,6,33,36,0
4224,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,3 AFlutter,46964,30068,Atrial flutter,46964,30068,14375,1649,5,1,1,1,3,12819,316,1,1,1,12,18,17,18,0
4225,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,aVF AFlutter,46964,30068,Atrial flutter,46964,30068,375,650,2,1,0,1,0,101,400,1,1,1,7,13,117,31,0
4226,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V3 AFlutter,46964,30068,Atrial flutter,46964,30068,30125,50,0,1,0,0,0,30052,0,0,0,0,0,0,-1,-1,0
4227,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V6 AFlutter,46964,30068,Atrial flutter,46964,30068,28125,267,1,1,0,1,0,20001,83,0,1,1,3,4,17,21,0
4228,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,Information AFlutter,46964,30068,Atrial flutter,46964,30068,20875,683,2,1,1,1,2,20618,268,1,1,1,4,9,17,30,0
4229,ECG Study,Nurse Cardiology 2,MALE,0,Nurse,Static AOI,V1-2 AFlutter,46964,30068,Atrial flutter,46964,30068,625,200,1,1,0,1,0,18,101,0,1,1,3,5,34,20,0
